id,prediction
194526,1
194527,0
194528,0
194529,0
194530,1
194531,1
194532,0
194533,0
194534,0
194535,1
194536,1
194537,1
194538,1
194539,1
194540,0
194541,1
194542,0
194543,1
194544,1
194545,1
194546,0
194547,1
194548,1
194549,0
194550,0
194551,0
194552,1
194553,1
194554,1
194555,1
194556,1
194557,1
194558,1
194559,0
194560,0
194561,1
194562,0
194563,0
194564,0
194565,1
194566,1
194567,1
194568,1
194569,1
194570,1
194571,0
194572,0
194573,0
194574,0
194575,0
194576,1
194577,0
194578,0
194579,0
194580,0
194581,1
194582,0
194583,0
194584,0
194585,1
194586,1
194587,0
194588,0
194589,0
194590,0
194591,1
194592,1
194593,0
194594,1
194595,1
194596,1
194597,0
194598,1
194599,1
194600,0
194601,1
194602,1
194603,1
194604,0
194605,0
194606,0
194607,0
194608,0
194609,1
194610,1
194611,0
194612,1
194613,0
194614,1
194615,0
194616,1
194617,1
194618,1
194619,1
194620,0
194621,0
194622,1
194623,0
194624,0
194625,0
194626,0
194627,0
194628,1
194629,1
194630,1
194631,0
194632,0
194633,0
194634,0
194635,0
194636,0
194637,0
194638,1
194639,0
194640,1
194641,1
194642,1
194643,1
194644,1
194645,0
194646,0
194647,1
194648,1
194649,0
194650,1
194651,1
194652,1
194653,0
194654,0
194655,1
194656,1
194657,0
194658,0
194659,1
194660,1
194661,1
194662,1
194663,0
194664,0
194665,0
194666,0
194667,0
194668,0
194669,0
194670,0
194671,1
194672,1
194673,1
194674,0
194675,0
194676,1
194677,0
194678,1
194679,1
194680,0
194681,0
194682,1
194683,0
194684,0
194685,1
194686,1
194687,0
194688,0
194689,1
194690,0
194691,1
194692,0
194693,0
194694,1
194695,1
194696,1
194697,1
194698,0
194699,0
194700,1
194701,1
194702,0
194703,0
194704,1
194705,0
194706,1
194707,0
194708,1
194709,1
194710,1
194711,1
194712,0
194713,1
194714,0
194715,1
194716,1
194717,1
194718,1
194719,1
194720,0
194721,0
194722,1
194723,1
194724,1
194725,1
194726,0
194727,1
194728,0
194729,0
194730,0
194731,1
194732,1
194733,0
194734,0
194735,0
194736,0
194737,0
194738,1
194739,0
194740,1
194741,1
194742,0
194743,1
194744,1
194745,0
194746,1
194747,0
194748,1
194749,1
194750,0
194751,0
194752,0
194753,0
194754,0
194755,1
194756,1
194757,1
194758,0
194759,1
194760,0
194761,1
194762,1
194763,1
194764,1
194765,1
194766,0
194767,1
194768,1
194769,0
194770,1
194771,1
194772,0
194773,0
194774,0
194775,1
194776,1
194777,1
194778,0
194779,1
194780,1
194781,0
194782,0
194783,0
194784,1
194785,1
194786,1
194787,0
194788,1
194789,0
194790,0
194791,0
194792,1
194793,1
194794,1
194795,0
194796,0
194797,1
194798,1
194799,0
194800,0
194801,0
194802,1
194803,1
194804,0
194805,0
194806,0
194807,1
194808,1
194809,0
194810,1
194811,0
194812,0
194813,0
194814,1
194815,0
194816,0
194817,1
194818,1
194819,1
194820,1
194821,0
194822,0
194823,1
194824,0
194825,0
194826,1
194827,0
194828,0
194829,0
194830,0
194831,1
194832,1
194833,0
194834,1
194835,1
194836,1
194837,0
194838,1
194839,1
194840,1
194841,0
194842,1
194843,0
194844,1
194845,1
194846,1
194847,0
194848,0
194849,0
194850,1
194851,0
194852,0
194853,0
194854,1
194855,0
194856,0
194857,0
194858,0
194859,0
194860,0
194861,1
194862,0
194863,1
194864,0
194865,0
194866,0
194867,1
194868,0
194869,0
194870,0
194871,0
194872,0
194873,1
194874,1
194875,1
194876,1
194877,1
194878,0
194879,0
194880,1
194881,1
194882,1
194883,0
194884,1
194885,0
194886,0
194887,0
194888,1
194889,0
194890,0
194891,1
194892,1
194893,1
194894,0
194895,0
194896,0
194897,0
194898,1
194899,1
194900,0
194901,1
194902,0
194903,1
194904,1
194905,1
194906,1
194907,1
194908,1
194909,0
194910,0
194911,0
194912,0
194913,1
194914,1
194915,1
194916,1
194917,1
194918,0
194919,1
194920,0
194921,1
194922,0
194923,1
194924,1
194925,0
194926,0
194927,0
194928,1
194929,1
194930,1
194931,1
194932,0
194933,1
194934,0
194935,1
194936,1
194937,1
194938,1
194939,1
194940,0
194941,1
194942,1
194943,0
194944,0
194945,1
194946,1
194947,0
194948,1
194949,0
194950,0
194951,0
194952,1
194953,1
194954,0
194955,0
194956,0
194957,0
194958,1
194959,0
194960,1
194961,1
194962,1
194963,0
194964,1
194965,1
194966,0
194967,0
194968,1
194969,1
194970,0
194971,1
194972,0
194973,1
194974,0
194975,0
194976,1
194977,1
194978,0
194979,1
194980,1
194981,1
194982,1
194983,1
194984,1
194985,0
194986,0
194987,1
194988,1
194989,1
194990,1
194991,0
194992,0
194993,0
194994,1
194995,0
194996,0
194997,0
194998,1
194999,1
195000,0
195001,0
195002,0
195003,0
195004,1
195005,1
195006,1
195007,1
195008,0
195009,0
195010,1
195011,1
195012,1
195013,0
195014,0
195015,1
195016,0
195017,1
195018,0
195019,0
195020,1
195021,1
195022,1
195023,1
195024,0
195025,1
195026,1
195027,1
195028,0
195029,0
195030,1
195031,1
195032,1
195033,0
195034,1
195035,1
195036,1
195037,0
195038,1
195039,0
195040,1
195041,1
195042,1
195043,1
195044,1
195045,1
195046,0
195047,0
195048,1
195049,1
195050,1
195051,0
195052,0
195053,1
195054,1
195055,0
195056,1
195057,0
195058,1
195059,1
195060,1
195061,1
195062,1
195063,1
195064,1
195065,1
195066,1
195067,0
195068,1
195069,0
195070,0
195071,1
195072,0
195073,1
195074,0
195075,1
195076,0
195077,1
195078,0
195079,0
195080,1
195081,1
195082,1
195083,1
195084,0
195085,1
195086,1
195087,0
195088,1
195089,1
195090,1
195091,0
195092,0
195093,1
195094,1
195095,1
195096,0
195097,1
195098,0
195099,1
195100,1
195101,0
195102,1
195103,1
195104,0
195105,1
195106,1
195107,1
195108,1
195109,0
195110,1
195111,1
195112,1
195113,1
195114,1
195115,0
195116,1
195117,0
195118,1
195119,0
195120,1
195121,0
195122,0
195123,1
195124,0
195125,1
195126,0
195127,0
195128,0
195129,1
195130,1
195131,1
195132,0
195133,0
195134,1
195135,0
195136,0
195137,0
195138,1
195139,1
195140,1
195141,0
195142,1
195143,0
195144,0
195145,0
195146,0
195147,1
195148,1
195149,1
195150,1
195151,1
195152,1
195153,0
195154,1
195155,0
195156,0
195157,1
195158,1
195159,1
195160,0
195161,0
195162,0
195163,1
195164,1
195165,1
195166,0
195167,1
195168,1
195169,1
195170,1
195171,0
195172,1
195173,1
195174,0
195175,0
195176,1
195177,1
195178,0
195179,1
195180,0
195181,0
195182,1
195183,0
195184,1
195185,0
195186,1
195187,0
195188,0
195189,1
195190,0
195191,0
195192,0
195193,1
195194,1
195195,0
195196,0
195197,0
195198,0
195199,0
195200,1
195201,0
195202,0
195203,0
195204,1
195205,0
195206,1
195207,0
195208,1
195209,1
195210,1
195211,0
195212,1
195213,0
195214,0
195215,1
195216,0
195217,1
195218,0
195219,1
195220,1
195221,0
195222,0
195223,0
195224,0
195225,0
195226,1
195227,1
195228,1
195229,1
195230,0
195231,0
195232,0
195233,1
195234,0
195235,1
195236,1
195237,1
195238,1
195239,1
195240,1
195241,1
195242,1
195243,1
195244,0
195245,1
195246,0
195247,1
195248,1
195249,0
195250,1
195251,0
195252,0
195253,0
195254,1
195255,0
195256,0
195257,1
195258,0
195259,1
195260,1
195261,1
195262,1
195263,1
195264,1
195265,1
195266,1
195267,0
195268,1
195269,0
195270,0
195271,1
195272,1
195273,1
195274,1
195275,0
195276,0
195277,1
195278,0
195279,1
195280,0
195281,0
195282,0
195283,1
195284,1
195285,0
195286,1
195287,1
195288,1
195289,1
195290,0
195291,0
195292,1
195293,0
195294,0
195295,0
195296,0
195297,0
195298,0
195299,0
195300,1
195301,1
195302,1
195303,1
195304,0
195305,1
195306,1
195307,1
195308,1
195309,1
195310,0
195311,1
195312,0
195313,1
195314,0
195315,0
195316,1
195317,1
195318,0
195319,1
195320,0
195321,1
195322,1
195323,0
195324,0
195325,0
195326,1
195327,0
195328,0
195329,0
195330,1
195331,0
195332,0
195333,0
195334,1
195335,0
195336,0
195337,1
195338,1
195339,0
195340,0
195341,1
195342,1
195343,1
195344,0
195345,1
195346,1
195347,0
195348,0
195349,0
195350,1
195351,0
195352,0
195353,0
195354,0
195355,1
195356,0
195357,1
195358,1
195359,1
195360,0
195361,0
195362,0
195363,1
195364,0
195365,0
195366,0
195367,0
195368,0
195369,0
195370,0
195371,0
195372,0
195373,1
195374,0
195375,1
195376,0
195377,1
195378,0
195379,1
195380,1
195381,1
195382,0
195383,0
195384,0
195385,1
195386,1
195387,1
195388,1
195389,1
195390,0
195391,0
195392,1
195393,1
195394,1
195395,0
195396,0
195397,0
195398,0
195399,1
195400,0
195401,0
195402,1
195403,1
195404,1
195405,1
195406,0
195407,1
195408,0
195409,1
195410,0
195411,1
195412,1
195413,1
195414,0
195415,1
195416,0
195417,0
195418,0
195419,1
195420,1
195421,1
195422,0
195423,1
195424,0
195425,1
195426,1
195427,1
195428,0
195429,1
195430,0
195431,0
195432,1
195433,0
195434,1
195435,1
195436,1
195437,1
195438,1
195439,0
195440,0
195441,0
195442,0
195443,0
195444,0
195445,0
195446,1
195447,0
195448,0
195449,1
195450,1
195451,1
195452,0
195453,1
195454,1
195455,1
195456,0
195457,0
195458,1
195459,0
195460,1
195461,1
195462,1
195463,0
195464,0
195465,0
195466,1
195467,1
195468,1
195469,1
195470,0
195471,1
195472,1
195473,0
195474,0
195475,0
195476,1
195477,0
195478,1
195479,0
195480,0
195481,0
195482,1
195483,0
195484,0
195485,1
195486,1
195487,0
195488,0
195489,0
195490,0
195491,0
195492,1
195493,1
195494,0
195495,0
195496,1
195497,1
195498,0
195499,1
195500,0
195501,0
195502,0
195503,0
195504,1
195505,1
195506,1
195507,1
195508,0
195509,1
195510,0
195511,1
195512,1
195513,1
195514,1
195515,0
195516,0
195517,0
195518,0
195519,1
195520,0
195521,1
195522,0
195523,0
195524,1
195525,1
195526,0
195527,1
195528,1
195529,0
195530,0
195531,1
195532,1
195533,1
195534,1
195535,1
195536,1
195537,0
195538,0
195539,1
195540,1
195541,0
195542,1
195543,0
195544,0
195545,0
195546,0
195547,1
195548,1
195549,0
195550,0
195551,1
195552,0
195553,0
195554,0
195555,0
195556,1
195557,0
195558,0
195559,0
195560,1
195561,0
195562,0
195563,1
195564,1
195565,1
195566,1
195567,1
195568,0
195569,0
195570,0
195571,0
195572,1
195573,1
195574,1
195575,1
195576,0
195577,0
195578,0
195579,0
195580,1
195581,0
195582,0
195583,1
195584,1
195585,1
195586,1
195587,0
195588,1
195589,1
195590,1
195591,0
195592,1
195593,1
195594,0
195595,1
195596,1
195597,1
195598,0
195599,1
195600,1
195601,1
195602,0
195603,0
195604,1
195605,0
195606,0
195607,0
195608,0
195609,0
195610,1
195611,0
195612,0
195613,0
195614,0
195615,1
195616,1
195617,0
195618,1
195619,0
195620,0
195621,1
195622,0
195623,1
195624,1
195625,0
195626,1
195627,1
195628,0
195629,0
195630,1
195631,0
195632,1
195633,0
195634,1
195635,1
195636,1
195637,0
195638,1
195639,0
195640,0
195641,1
195642,0
195643,0
195644,0
195645,1
195646,0
195647,1
195648,0
195649,1
195650,0
195651,0
195652,0
195653,1
195654,0
195655,1
195656,0
195657,0
195658,0
195659,0
195660,0
195661,0
195662,0
195663,0
195664,1
195665,0
195666,0
195667,0
195668,1
195669,0
195670,0
195671,1
195672,1
195673,1
195674,0
195675,1
195676,1
195677,0
195678,0
195679,1
195680,1
195681,1
195682,1
195683,1
195684,0
195685,0
195686,1
195687,1
195688,1
195689,0
195690,0
195691,0
195692,1
195693,0
195694,0
195695,1
195696,1
195697,0
195698,1
195699,0
195700,1
195701,0
195702,1
195703,1
195704,1
195705,1
195706,0
195707,1
195708,1
195709,0
195710,1
195711,0
195712,0
195713,0
195714,1
195715,1
195716,0
195717,0
195718,1
195719,1
195720,1
195721,0
195722,1
195723,1
195724,1
195725,0
195726,0
195727,1
195728,1
195729,1
195730,1
195731,1
195732,0
195733,0
195734,1
195735,1
195736,0
195737,0
195738,1
195739,0
195740,0
195741,0
195742,0
195743,1
195744,1
195745,0
195746,1
195747,1
195748,0
195749,0
195750,1
195751,1
195752,0
195753,0
195754,1
195755,1
195756,1
195757,1
195758,1
195759,0
195760,0
195761,1
195762,1
195763,1
195764,1
195765,1
195766,0
195767,1
195768,0
195769,0
195770,0
195771,1
195772,0
195773,0
195774,0
195775,1
195776,0
195777,0
195778,0
195779,0
195780,0
195781,0
195782,0
195783,1
195784,1
195785,0
195786,1
195787,1
195788,0
195789,0
195790,0
195791,0
195792,0
195793,1
195794,1
195795,0
195796,0
195797,1
195798,0
195799,0
195800,0
195801,0
195802,0
195803,1
195804,1
195805,0
195806,0
195807,1
195808,1
195809,0
195810,0
195811,1
195812,0
195813,1
195814,1
195815,1
195816,1
195817,1
195818,1
195819,1
195820,0
195821,0
195822,0
195823,1
195824,0
195825,1
195826,1
195827,0
195828,1
195829,0
195830,0
195831,0
195832,0
195833,0
195834,1
195835,0
195836,0
195837,0
195838,0
195839,1
195840,1
195841,1
195842,1
195843,0
195844,1
195845,0
195846,1
195847,0
195848,1
195849,1
195850,0
195851,1
195852,0
195853,1
195854,1
195855,1
195856,1
195857,0
195858,0
195859,0
195860,0
195861,0
195862,0
195863,1
195864,0
195865,1
195866,1
195867,0
195868,0
195869,1
195870,1
195871,1
195872,0
195873,1
195874,0
195875,1
195876,0
195877,1
195878,1
195879,0
195880,0
195881,0
195882,0
195883,1
195884,0
195885,0
195886,1
195887,1
195888,0
195889,0
195890,1
195891,0
195892,1
195893,1
195894,1
195895,1
195896,1
195897,0
195898,0
195899,1
195900,0
195901,0
195902,1
195903,0
195904,0
195905,1
195906,0
195907,0
195908,0
195909,1
195910,0
195911,0
195912,1
195913,0
195914,1
195915,0
195916,0
195917,1
195918,0
195919,1
195920,1
195921,1
195922,1
195923,1
195924,0
195925,1
195926,1
195927,0
195928,1
195929,1
195930,0
195931,1
195932,0
195933,1
195934,1
195935,1
195936,1
195937,0
195938,1
195939,0
195940,0
195941,0
195942,1
195943,0
195944,1
195945,0
195946,0
195947,0
195948,1
195949,0
195950,1
195951,0
195952,0
195953,1
195954,0
195955,1
195956,1
195957,0
195958,0
195959,0
195960,1
195961,1
195962,0
195963,1
195964,0
195965,0
195966,1
195967,0
195968,1
195969,0
195970,0
195971,0
195972,0
195973,0
195974,0
195975,0
195976,0
195977,0
195978,0
195979,0
195980,1
195981,0
195982,1
195983,1
195984,0
195985,1
195986,0
195987,0
195988,1
195989,0
195990,1
195991,0
195992,1
195993,1
195994,1
195995,1
195996,1
195997,1
195998,1
195999,1
196000,1
196001,1
196002,0
196003,1
196004,1
196005,1
196006,1
196007,0
196008,0
196009,0
196010,0
196011,1
196012,0
196013,1
196014,1
196015,0
196016,1
196017,1
196018,0
196019,0
196020,1
196021,0
196022,1
196023,1
196024,1
196025,0
196026,0
196027,1
196028,1
196029,1
196030,0
196031,1
196032,1
196033,1
196034,0
196035,1
196036,1
196037,0
196038,0
196039,1
196040,0
196041,0
196042,0
196043,1
196044,0
196045,0
196046,1
196047,1
196048,0
196049,1
196050,1
196051,0
196052,1
196053,0
196054,1
196055,1
196056,1
196057,0
196058,1
196059,0
196060,1
196061,1
196062,1
196063,1
196064,0
196065,0
196066,1
196067,0
196068,1
196069,0
196070,0
196071,1
196072,0
196073,0
196074,0
196075,0
196076,1
196077,1
196078,1
196079,0
196080,1
196081,0
196082,0
196083,1
196084,0
196085,1
196086,0
196087,0
196088,1
196089,0
196090,0
196091,1
196092,0
196093,0
196094,0
196095,1
196096,0
196097,0
196098,1
196099,1
196100,1
196101,1
196102,0
196103,1
196104,0
196105,1
196106,1
196107,1
196108,0
196109,1
196110,1
196111,0
196112,1
196113,0
196114,0
196115,0
196116,0
196117,1
196118,1
196119,1
196120,1
196121,1
196122,0
196123,0
196124,0
196125,1
196126,0
196127,0
196128,1
196129,0
196130,1
196131,1
196132,1
196133,0
196134,1
196135,0
196136,0
196137,0
196138,0
196139,0
196140,1
196141,1
196142,0
196143,1
196144,1
196145,1
196146,0
196147,1
196148,0
196149,0
196150,0
196151,0
196152,1
196153,0
196154,1
196155,1
196156,0
196157,0
196158,1
196159,1
196160,1
196161,1
196162,0
196163,0
196164,0
196165,1
196166,0
196167,1
196168,1
196169,1
196170,0
196171,1
196172,0
196173,0
196174,1
196175,1
196176,1
196177,0
196178,0
196179,1
196180,1
196181,1
196182,1
196183,1
196184,1
196185,0
196186,1
196187,0
196188,1
196189,0
196190,0
196191,1
196192,1
196193,0
196194,1
196195,1
196196,0
196197,1
196198,0
196199,1
196200,0
196201,1
196202,0
196203,0
196204,0
196205,0
196206,0
196207,1
196208,0
196209,1
196210,0
196211,1
196212,0
196213,0
196214,1
196215,0
196216,1
196217,0
196218,1
196219,1
196220,0
196221,0
196222,0
196223,0
196224,0
196225,0
196226,1
196227,0
196228,0
196229,0
196230,0
196231,1
196232,0
196233,1
196234,0
196235,0
196236,0
196237,0
196238,1
196239,1
196240,1
196241,1
196242,1
196243,1
196244,0
196245,0
196246,0
196247,0
196248,1
196249,1
196250,1
196251,1
196252,1
196253,0
196254,0
196255,0
196256,1
196257,0
196258,0
196259,1
196260,0
196261,1
196262,1
196263,0
196264,1
196265,0
196266,1
196267,0
196268,0
196269,0
196270,0
196271,0
196272,0
196273,0
196274,0
196275,1
196276,0
196277,1
196278,0
196279,0
196280,1
196281,1
196282,1
196283,1
196284,0
196285,0
196286,1
196287,0
196288,0
196289,0
196290,1
196291,1
196292,1
196293,0
196294,1
196295,1
196296,0
196297,1
196298,1
196299,0
196300,0
196301,0
196302,0
196303,1
196304,0
196305,0
196306,0
196307,1
196308,0
196309,1
196310,0
196311,1
196312,0
196313,0
196314,1
196315,1
196316,1
196317,0
196318,0
196319,0
196320,0
196321,1
196322,0
196323,1
196324,1
196325,1
196326,0
196327,1
196328,0
196329,0
196330,0
196331,1
196332,1
196333,1
196334,0
196335,0
196336,0
196337,1
196338,0
196339,1
196340,1
196341,0
196342,1
196343,1
196344,1
196345,0
196346,1
196347,0
196348,0
196349,1
196350,0
196351,0
196352,0
196353,1
196354,1
196355,1
196356,1
196357,1
196358,0
196359,1
196360,1
196361,1
196362,1
196363,0
196364,0
196365,0
196366,1
196367,0
196368,1
196369,1
196370,1
196371,0
196372,0
196373,1
196374,0
196375,0
196376,0
196377,1
196378,1
196379,1
196380,1
196381,0
196382,0
196383,1
196384,0
196385,1
196386,1
196387,1
196388,1
196389,0
196390,1
196391,1
196392,0
196393,1
196394,1
196395,1
196396,0
196397,0
196398,1
196399,0
196400,1
196401,0
196402,0
196403,1
196404,0
196405,1
196406,0
196407,0
196408,0
196409,1
196410,1
196411,0
196412,0
196413,0
196414,1
196415,1
196416,1
196417,0
196418,0
196419,1
196420,1
196421,1
196422,0
196423,0
196424,1
196425,1
196426,0
196427,0
196428,1
196429,1
196430,0
196431,1
196432,1
196433,0
196434,1
196435,1
196436,0
196437,0
196438,0
196439,1
196440,1
196441,0
196442,1
196443,0
196444,0
196445,0
196446,0
196447,1
196448,0
196449,1
196450,1
196451,0
196452,0
196453,1
196454,1
196455,0
196456,0
196457,0
196458,1
196459,1
196460,1
196461,0
196462,1
196463,1
196464,0
196465,0
196466,0
196467,0
196468,0
196469,0
196470,1
196471,1
196472,1
196473,0
196474,1
196475,0
196476,1
196477,0
196478,1
196479,1
196480,0
196481,0
196482,1
196483,0
196484,1
196485,0
196486,0
196487,0
196488,1
196489,0
196490,0
196491,1
196492,0
196493,0
196494,1
196495,0
196496,0
196497,1
196498,0
196499,1
196500,1
196501,0
196502,0
196503,0
196504,0
196505,0
196506,1
196507,1
196508,1
196509,0
196510,1
196511,0
196512,0
196513,0
196514,1
196515,0
196516,1
196517,1
196518,0
196519,0
196520,1
196521,0
196522,1
196523,0
196524,1
196525,0
196526,0
196527,0
196528,0
196529,0
196530,1
196531,1
196532,0
196533,0
196534,1
196535,1
196536,1
196537,1
196538,1
196539,0
196540,1
196541,1
196542,0
196543,0
196544,1
196545,1
196546,0
196547,0
196548,0
196549,1
196550,1
196551,0
196552,0
196553,1
196554,1
196555,1
196556,0
196557,0
196558,1
196559,1
196560,0
196561,0
196562,0
196563,1
196564,0
196565,1
196566,1
196567,0
196568,0
196569,0
196570,0
196571,1
196572,0
196573,1
196574,0
196575,1
196576,1
196577,0
196578,0
196579,0
196580,0
196581,0
196582,1
196583,0
196584,1
196585,0
196586,1
196587,0
196588,1
196589,1
196590,1
196591,0
196592,0
196593,1
196594,0
196595,1
196596,1
196597,1
196598,1
196599,0
196600,0
196601,1
196602,0
196603,0
196604,1
196605,0
196606,1
196607,1
196608,0
196609,1
196610,0
196611,1
196612,0
196613,0
196614,1
196615,1
196616,1
196617,0
196618,0
196619,0
196620,0
196621,1
196622,1
196623,0
196624,0
196625,0
196626,0
196627,0
196628,0
196629,0
196630,0
196631,1
196632,0
196633,1
196634,0
196635,1
196636,0
196637,1
196638,1
196639,0
196640,1
196641,0
196642,1
196643,1
196644,1
196645,0
196646,1
196647,0
196648,1
196649,0
196650,1
196651,0
196652,0
196653,1
196654,0
196655,1
196656,1
196657,1
196658,1
196659,1
196660,1
196661,0
196662,0
196663,1
196664,1
196665,0
196666,1
196667,1
196668,0
196669,1
196670,1
196671,1
196672,1
196673,1
196674,1
196675,1
196676,1
196677,0
196678,1
196679,1
196680,0
196681,0
196682,0
196683,0
196684,1
196685,1
196686,1
196687,1
196688,1
196689,1
196690,0
196691,0
196692,0
196693,0
196694,0
196695,1
196696,1
196697,0
196698,0
196699,1
196700,1
196701,1
196702,0
196703,0
196704,0
196705,0
196706,1
196707,0
196708,1
196709,0
196710,1
196711,1
196712,1
196713,1
196714,1
196715,0
196716,1
196717,1
196718,1
196719,1
196720,1
196721,1
196722,0
196723,1
196724,1
196725,0
196726,0
196727,1
196728,0
196729,0
196730,0
196731,1
196732,0
196733,0
196734,0
196735,1
196736,0
196737,1
196738,1
196739,1
196740,0
196741,0
196742,1
196743,0
196744,1
196745,0
196746,1
196747,0
196748,1
196749,0
196750,0
196751,1
196752,1
196753,0
196754,1
196755,0
196756,0
196757,0
196758,1
196759,0
196760,1
196761,1
196762,0
196763,0
196764,1
196765,0
196766,0
196767,0
196768,0
196769,1
196770,0
196771,1
196772,1
196773,0
196774,1
196775,1
196776,1
196777,1
196778,1
196779,0
196780,1
196781,0
196782,0
196783,0
196784,1
196785,0
196786,0
196787,1
196788,0
196789,1
196790,1
196791,0
196792,0
196793,0
196794,1
196795,1
196796,0
196797,0
196798,1
196799,1
196800,0
196801,1
196802,0
196803,0
196804,0
196805,0
196806,1
196807,1
196808,1
196809,1
196810,0
196811,0
196812,0
196813,0
196814,1
196815,1
196816,0
196817,0
196818,1
196819,1
196820,0
196821,1
196822,0
196823,1
196824,1
196825,0
196826,1
196827,1
196828,1
196829,0
196830,0
196831,0
196832,1
196833,0
196834,0
196835,0
196836,0
196837,1
196838,0
196839,1
196840,1
196841,0
196842,1
196843,1
196844,1
196845,0
196846,1
196847,0
196848,0
196849,0
196850,1
196851,1
196852,0
196853,0
196854,1
196855,0
196856,0
196857,0
196858,1
196859,1
196860,1
196861,1
196862,1
196863,1
196864,1
196865,1
196866,1
196867,0
196868,0
196869,1
196870,1
196871,1
196872,1
196873,0
196874,0
196875,1
196876,1
196877,0
196878,0
196879,0
196880,0
196881,1
196882,0
196883,1
196884,0
196885,1
196886,0
196887,0
196888,1
196889,0
196890,0
196891,0
196892,0
196893,1
196894,0
196895,1
196896,0
196897,0
196898,1
196899,1
196900,1
196901,0
196902,1
196903,1
196904,1
196905,0
196906,1
196907,0
196908,0
196909,1
196910,0
196911,1
196912,0
196913,1
196914,1
196915,1
196916,0
196917,1
196918,1
196919,1
196920,1
196921,1
196922,1
196923,1
196924,0
196925,0
196926,0
196927,0
196928,1
196929,1
196930,1
196931,0
196932,1
196933,1
196934,0
196935,0
196936,1
196937,1
196938,0
196939,1
196940,0
196941,1
196942,1
196943,1
196944,0
196945,0
196946,1
196947,0
196948,1
196949,0
196950,1
196951,0
196952,1
196953,0
196954,1
196955,0
196956,0
196957,1
196958,1
196959,1
196960,1
196961,1
196962,0
196963,1
196964,0
196965,1
196966,1
196967,1
196968,1
196969,1
196970,1
196971,1
196972,1
196973,0
196974,1
196975,1
196976,1
196977,0
196978,1
196979,1
196980,0
196981,0
196982,1
196983,1
196984,1
196985,1
196986,1
196987,0
196988,0
196989,1
196990,1
196991,0
196992,1
196993,1
196994,1
196995,1
196996,0
196997,1
196998,0
196999,0
197000,0
197001,0
197002,1
197003,1
197004,0
197005,1
197006,0
197007,0
197008,0
197009,1
197010,0
197011,0
197012,1
197013,1
197014,1
197015,0
197016,0
197017,0
197018,1
197019,1
197020,0
197021,0
197022,0
197023,0
197024,0
197025,1
197026,0
197027,0
197028,1
197029,1
197030,1
197031,1
197032,0
197033,1
197034,1
197035,0
197036,0
197037,1
197038,1
197039,1
197040,0
197041,1
197042,1
197043,1
197044,0
197045,1
197046,1
197047,1
197048,0
197049,0
197050,1
197051,0
197052,0
197053,0
197054,0
197055,0
197056,0
197057,0
197058,0
197059,1
197060,0
197061,1
197062,1
197063,0
197064,0
197065,0
197066,0
197067,0
197068,1
197069,0
197070,0
197071,0
197072,0
197073,0
197074,0
197075,1
197076,0
197077,0
197078,0
197079,1
197080,0
197081,1
197082,0
197083,0
197084,1
197085,1
197086,0
197087,1
197088,0
197089,1
197090,0
197091,1
197092,0
197093,1
197094,1
197095,0
197096,1
197097,0
197098,1
197099,1
197100,1
197101,1
197102,1
197103,0
197104,1
197105,0
197106,1
197107,1
197108,0
197109,1
197110,1
197111,1
197112,0
197113,1
197114,0
197115,1
197116,1
197117,0
197118,1
197119,0
197120,0
197121,1
197122,1
197123,0
197124,1
197125,1
197126,1
197127,0
197128,0
197129,1
197130,1
197131,1
197132,0
197133,0
197134,0
197135,1
197136,0
197137,0
197138,1
197139,0
197140,1
197141,1
197142,0
197143,0
197144,1
197145,1
197146,0
197147,1
197148,0
197149,0
197150,0
197151,1
197152,1
197153,0
197154,0
197155,1
197156,1
197157,1
197158,1
197159,1
197160,0
197161,1
197162,1
197163,0
197164,1
197165,1
197166,1
197167,1
197168,0
197169,0
197170,1
197171,0
197172,1
197173,1
197174,1
197175,0
197176,0
197177,0
197178,1
197179,0
197180,0
197181,0
197182,0
197183,1
197184,0
197185,0
197186,1
197187,0
197188,1
197189,0
197190,1
197191,0
197192,1
197193,0
197194,1
197195,0
197196,0
197197,0
197198,1
197199,0
197200,1
197201,0
197202,1
197203,1
197204,0
197205,1
197206,1
197207,0
197208,0
197209,0
197210,0
197211,1
197212,0
197213,1
197214,1
197215,0
197216,0
197217,0
197218,1
197219,0
197220,1
197221,1
197222,1
197223,0
197224,0
197225,0
197226,1
197227,0
197228,1
197229,0
197230,0
197231,0
197232,0
197233,0
197234,1
197235,1
197236,1
197237,0
197238,0
197239,1
197240,0
197241,1
197242,1
197243,0
197244,1
197245,0
197246,1
197247,0
197248,1
197249,0
197250,1
197251,1
197252,1
197253,0
197254,0
197255,1
197256,1
197257,1
197258,1
197259,0
197260,0
197261,0
197262,0
197263,0
197264,1
197265,0
197266,0
197267,1
197268,1
197269,0
197270,1
197271,1
197272,1
197273,0
197274,0
197275,0
197276,1
197277,0
197278,1
197279,1
197280,0
197281,0
197282,0
197283,0
197284,1
197285,1
197286,1
197287,0
197288,1
197289,0
197290,1
197291,1
197292,0
197293,0
197294,1
197295,0
197296,1
197297,1
197298,1
197299,0
197300,0
197301,1
197302,0
197303,0
197304,0
197305,0
197306,0
197307,1
197308,0
197309,0
197310,0
197311,0
197312,1
197313,1
197314,0
197315,0
197316,1
197317,1
197318,1
197319,1
197320,0
197321,1
197322,0
197323,1
